Employee ID,StartDate,StartYear,ExitDate,Title,BusinessUnit,DepartmentType,Division,EmployeeStatus,IsTerminated,TerminationType,TerminationReason,Regrettable,EmployeeType,EmployeeClassificationType,PayZone,Age,AgeBand,TenureYears,TenureBand,State,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,PhotoFile
1716,2020-11-02,2020,,BI Director,NEL,IT/IS,General - Con,Active,0,,,,Contract,Part-Time,Zone C,34,25-34,2.83,2-3 yrs,MA,Fully Meets,3,3,5,4,Communication Skills,External,Passed,2,690.59,face_17.jpg
1717,2021-04-24,2021,,BI Developer,BPC,IT/IS,General - Con,Active,0,,,,Part-Time,Part-Time,Zone B,41,35-44,2.35,2-3 yrs,MA,Exceeds,3,1,2,4,Customer Service,External,Completed,1,627.26,face_18.jpg
1718,2020-06-29,2020,,BI Developer,CCDR,IT/IS,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,37,35-44,3.17,3-4 yrs,MA,Fully Meets,3,4,2,4,Leadership Development,Internal,Failed,3,842.53,face_19.jpg
1719,2021-07-15,2021,,BI Developer,SVG,IT/IS,Field Operations,Active,0,,,,Contract,Temporary,Zone B,32,25-34,2.13,2-3 yrs,MA,Exceeds,3,3,4,4,Leadership Development,External,Completed,3,1768.3,face_20.jpg
1720,2023-06-20,2023,,Senior BI Developer,MSC,IT/IS,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone C,30,25-34,0.2,<1 yr,MA,Fully Meets,3,3,5,5,Project Management,Internal,Incomplete,2,829.91,face_01.jpg
1721,2019-09-22,2019,,Senior BI Developer,NEL,IT/IS,Finance & Accounting,Active,0,,,,Full-Time,Full-Time,Zone B,32,25-34,3.94,3-4 yrs,MA,Fully Meets,3,3,4,2,Project Management,External,Passed,2,994.88,face_02.jpg
1722,2022-02-22,2022,,Senior BI Developer,PL,IT/IS,Wireless,Active,0,,,,Full-Time,Full-Time,Zone B,29,25-34,1.52,1-2 yrs,MA,Exceeds,3,2,2,5,Technical Skills,External,Completed,2,1207.15,face_03.jpg
1723,2020-07-01,2020,2023-01-01 12:34:52.194816917,Sales Manager,PYZ,Sales,General - Eng,Terminated,1,Voluntary,Compensation,Regrettable,Full-Time,Full-Time,Zone B,57,55-64,3.17,3-4 yrs,MA,Fully Meets,3,2,3,3,Technical Skills,External,Incomplete,5,1070.58,face_04.jpg
1724,2021-05-13,2021,,CIO,TNS,IT/IS,Yard (Material Handling),Active,0,,,,Part-Time,Part-Time,Zone C,40,35-44,2.3,2-3 yrs,MA,Fully Meets,4,2,2,5,Customer Service,Internal,Failed,5,487.13,face_05.jpg
1725,2021-05-30,2021,,BI Developer,PL,IT/IS,Field Operations,Active,0,,,,Contract,Part-Time,Zone A,45,45-54,2.26,2-3 yrs,MA,Fully Meets,2,2,4,3,Customer Service,External,Passed,1,599.68,face_06.jpg
1726,2019-07-04,2019,,BI Developer,NEL,IT/IS,Wireline Construction,Active,0,,,,Contract,Full-Time,Zone B,34,25-34,4.16,4+ yrs,MA,Fully Meets,3,5,3,5,Technical Skills,Internal,Completed,4,1249.05,face_07.jpg
1727,2019-05-31,2019,,BI Developer,MSC,IT/IS,General - Con,Active,0,,,,Full-Time,Full-Time,Zone B,37,35-44,4.25,4+ yrs,MA,Exceeds,5,3,3,5,Technical Skills,Internal,Incomplete,5,1152.3,face_08.jpg
1728,2020-03-13,2020,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Full-Time,Temporary,Zone C,32,25-34,3.47,3-4 yrs,MA,Fully Meets,3,4,3,2,Customer Service,External,Passed,2,643.37,face_09.jpg
1729,2020-01-06,2020,2023-01-07 16:52:07.571677359,Production Technician I,EW,Production,General - Con,Terminated,1,Involuntary,Attendance,,Contract,Part-Time,Zone A,22,<25,3.65,3-4 yrs,MA,Fully Meets,3,2,3,2,Technical Skills,Internal,Incomplete,2,1153.59,face_10.jpg
1730,2023-04-30,2023,,Production Technician I,EW,Production,General - Eng,Active,0,,,,Full-Time,Part-Time,Zone B,24,<25,0.34,<1 yr,MA,Needs Improvement,3,3,2,1,Customer Service,External,Incomplete,3,688.55,face_11.jpg
1731,2021-07-11,2021,,Production Technician II,WBL,Production,Engineers,Active,0,,,,Contract,Temporary,Zone B,22,<25,2.14,2-3 yrs,MA,Fully Meets,3,3,5,3,Customer Service,Internal,Incomplete,1,495.38,face_12.jpg
1732,2021-07-02,2021,,Production Technician II,WBL,Production,Fielders,Active,0,,,,Contract,Temporary,Zone B,22,<25,2.17,2-3 yrs,MA,Needs Improvement,2,2,3,1,Project Management,Internal,Incomplete,1,811.95,face_13.jpg
1733,2019-10-23,2019,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone A,28,25-34,3.86,3-4 yrs,MA,Fully Meets,2,2,3,2,Leadership Development,External,Failed,5,2321.2,face_14.jpg
1734,2019-01-19,2019,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,50,45-54,4.62,4+ yrs,MA,Fully Meets,3,5,2,5,Project Management,External,Failed,2,1243.06,face_15.jpg
1735,2021-01-08,2021,,Production Technician I,NEL,Production,Shop (Fleet),Active,0,,,,Full-Time,Full-Time,Zone A,37,35-44,2.64,2-3 yrs,MA,Fully Meets,4,4,5,4,Project Management,Internal,Failed,1,777.11,face_16.jpg
1736,2019-01-29,2019,,Production Technician I,TNS,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone A,50,45-54,4.59,4+ yrs,MA,Needs Improvement,1,2,1,1,Leadership Development,Internal,Incomplete,4,1468.2,face_17.jpg
1737,2018-10-27,2018,,Production Technician I,TNS,Production,General - Eng,Active,0,,,,Contract,Full-Time,Zone C,42,35-44,4.85,4+ yrs,MA,Exceeds,3,3,4,3,Leadership Development,External,Failed,5,1969.25,face_18.jpg
1738,2023-05-30,2023,,Production Technician II,CCDR,Production,General - Eng,Active,0,,,,Contract,Part-Time,Zone A,43,35-44,0.26,<1 yr,MA,Needs Improvement,1,4,4,3,Customer Service,External,Completed,5,735.6,face_19.jpg
1739,2019-07-15,2019,2021-04-07 22:05:55.711115980,Production Technician II,CCDR,Production,Aerial,Terminated,1,Involuntary,Performance,,Contract,Full-Time,Zone B,31,25-34,4.13,4+ yrs,MA,PIP,2,1,1,1,Communication Skills,Internal,Passed,1,405.31,face_20.jpg
1740,2020-03-17,2020,2021-05-04 03:38:44.661978651,Production Technician I,NEL,Production,General - Con,Terminated,1,Voluntary,Work-life balance,Regrettable,Contract,Part-Time,Zone B,43,35-44,3.46,3-4 yrs,MA,Fully Meets,2,2,3,2,Project Management,Internal,Completed,2,763.78,face_01.jpg
1741,2022-09-16,2022,,Production Technician I,MSC,Production,General - Eng,Active,0,,,,Contract,Temporary,Zone A,43,35-44,0.96,<1 yr,MA,Fully Meets,2,2,1,2,Leadership Development,External,Incomplete,5,1390.58,face_02.jpg
1742,2021-01-04,2021,,Production Technician I,TNS,Production,Wireline Construction,Active,0,,,,Part-Time,Part-Time,Zone B,33,25-34,2.66,2-3 yrs,MA,Fully Meets,2,2,2,1,Communication Skills,External,Failed,1,599.67,face_03.jpg
1743,2018-11-30,2018,,Production Technician I,SVG,Production,Splicing,Active,0,,,,Full-Time,Temporary,Zone C,44,35-44,4.75,4+ yrs,MA,Fully Meets,3,4,5,3,Project Management,External,Passed,4,991.91,face_04.jpg
1744,2022-07-24,2022,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone C,41,35-44,1.11,1-2 yrs,MA,Fully Meets,3,1,2,1,Communication Skills,Internal,Passed,4,397.49,face_05.jpg
1745,2022-02-05,2022,,Production Technician II,EW,Production,Aerial,Active,0,,,,Contract,Part-Time,Zone C,32,25-34,1.57,1-2 yrs,MA,Fully Meets,3,3,1,1,Leadership Development,External,Incomplete,1,1888.1,face_06.jpg
1746,2020-04-23,2020,,Production Technician I,WBL,Production,General - Sga,Active,0,,,,Full-Time,Full-Time,Zone A,28,25-34,3.36,3-4 yrs,MA,Needs Improvement,1,1,1,1,Communication Skills,Internal,Passed,2,582.59,face_07.jpg
1748,2022-01-13,2022,,Production Technician I,PYZ,Production,Underground,Active,0,,,,Part-Time,Temporary,Zone A,27,25-34,1.63,1-2 yrs,MA,Fully Meets,2,2,1,1,Leadership Development,External,Passed,5,1805.08,face_09.jpg
1749,2020-11-26,2020,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,38,35-44,2.76,2-3 yrs,MA,Fully Meets,2,3,3,2,Leadership Development,Internal,Incomplete,3,1226.56,face_10.jpg
1750,2018-12-07,2018,,Production Technician I,WBL,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone C,42,35-44,4.73,4+ yrs,MA,Needs Improvement,2,2,1,3,Project Management,Internal,Failed,1,817.24,face_11.jpg
1751,2023-04-19,2023,,Production Technician I,NEL,Production,General - Con,Active,0,,,,Contract,Temporary,Zone C,29,25-34,0.37,<1 yr,MA,Fully Meets,3,2,4,3,Project Management,External,Failed,5,1358.64,face_12.jpg
1752,2022-03-05,2022,,Production Technician I,PL,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone B,37,35-44,1.49,1-2 yrs,MA,Exceeds,4,2,4,5,Leadership Development,External,Passed,3,1809.47,face_13.jpg
1753,2019-06-20,2019,,Production Technician I,BPC,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,43,35-44,4.2,4+ yrs,MA,Exceeds,4,3,3,2,Customer Service,Internal,Passed,1,538.45,face_14.jpg
1754,2022-09-13,2022,,Production Technician I,CCDR,Production,Project Management - Con,Active,0,,,,Part-Time,Temporary,Zone C,42,35-44,0.97,<1 yr,MA,Fully Meets,2,1,2,2,Project Management,External,Completed,1,1160.99,face_15.jpg
1755,2019-01-02,2019,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone B,52,45-54,4.66,4+ yrs,MA,Fully Meets,4,4,4,3,Communication Skills,External,Passed,2,448.87,face_16.jpg
1756,2022-06-06,2022,,Production Technician I,EW,Production,Splicing,Active,0,,,,Part-Time,Part-Time,Zone A,48,45-54,1.24,1-2 yrs,MA,Needs Improvement,2,1,3,3,Communication Skills,Internal,Failed,1,461.31,face_17.jpg
1757,2020-01-09,2020,2021-06-04 22:03:57.958745123,Production Technician I,MSC,Production,Finance & Accounting,Terminated,1,Voluntary,Career growth,Regrettable,Full-Time,Temporary,Zone A,30,25-34,3.64,3-4 yrs,MA,Fully Meets,3,3,1,1,Technical Skills,Internal,Failed,5,896.96,face_18.jpg
1758,2019-01-03,2019,,Production Technician I,TNS,Production,Splicing,Active,0,,,,Part-Time,Part-Time,Zone B,53,45-54,4.66,4+ yrs,MA,Fully Meets,3,1,2,3,Customer Service,Internal,Failed,5,558.26,face_19.jpg
1759,2021-01-23,2021,,Production Technician I,PYZ,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone B,33,25-34,2.6,2-3 yrs,MA,Needs Improvement,1,2,1,1,Project Management,Internal,Failed,4,718.36,face_20.jpg
1760,2020-02-08,2020,2023-07-21 12:16:53.364248728,Production Technician I,WBL,Production,General - Con,Terminated,1,Voluntary,Retirement,Regrettable,Part-Time,Part-Time,Zone C,47,45-54,3.56,3-4 yrs,MA,Fully Meets,4,5,2,5,Technical Skills,External,Passed,3,1576.65,face_01.jpg
1761,2021-10-29,2021,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone C,38,35-44,1.84,1-2 yrs,MA,Exceeds,5,4,5,5,Technical Skills,External,Failed,4,1378.98,face_02.jpg
1762,2023-07-04,2023,2023-09-02 00:00:00.000000000,Production Technician I,PL,Production,Wireless,Terminated,1,Voluntary,Compensation,Regrettable,Contract,Part-Time,Zone B,33,25-34,0.16,<1 yr,MA,Fully Meets,2,2,2,3,Customer Service,External,Passed,3,571.22,face_03.jpg
1763,2023-04-06,2023,2023-06-28 09:07:02.714512460,Production Technician I,BPC,Production,Engineers,Terminated,1,Voluntary,Retirement,Regrettable,Part-Time,Full-Time,Zone B,22,<25,0.41,<1 yr,MA,Fully Meets,2,1,2,2,Leadership Development,External,Incomplete,2,1601.48,face_04.jpg
1764,2023-01-17,2023,2023-03-27 06:46:11.553628592,Production Technician I,CCDR,Production,Engineers,Terminated,1,Involuntary,Restructuring,,Full-Time,Temporary,Zone A,35,35-44,0.62,<1 yr,MA,PIP,1,1,1,2,Communication Skills,Internal,Incomplete,1,639.6,face_05.jpg
1765,2019-10-17,2019,,Production Technician II,BPC,Production,Project Management - Con,Active,0,,,,Contract,Part-Time,Zone C,25,25-34,3.87,3-4 yrs,MA,Fully Meets,3,3,5,2,Leadership Development,External,Completed,1,1120.86,face_06.jpg
1766,2019-06-22,2019,2022-12-08 18:07:49.838179788,Production Technician I,PYZ,Production,Field Operations,Terminated,1,Involuntary,Policy violation,,Contract,Temporary,Zone B,47,45-54,4.19,4+ yrs,MA,PIP,1,1,1,1,Customer Service,External,Failed,3,723.34,face_07.jpg
1767,2023-02-10,2023,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone A,49,45-54,0.56,<1 yr,MA,Needs Improvement,2,1,3,4,Project Management,External,Failed,3,922.89,face_08.jpg
1768,2022-10-13,2022,,Production Technician I,NEL,Production,Aerial,Active,0,,,,Contract,Temporary,Zone C,30,25-34,0.88,<1 yr,MA,Fully Meets,4,3,3,2,Leadership Development,External,Incomplete,1,2162.11,face_09.jpg
1769,2023-03-07,2023,,Production Technician I,PL,Production,Engineers,Active,0,,,,Contract,Temporary,Zone B,39,35-44,0.49,<1 yr,MA,Fully Meets,2,3,4,4,Leadership Development,Internal,Incomplete,1,1447.85,face_10.jpg
1770,2018-09-12,2018,,Production Technician I,BPC,Production,General - Sga,Active,0,,,,Part-Time,Full-Time,Zone A,33,25-34,4.97,4+ yrs,MA,Fully Meets,2,3,3,3,Customer Service,External,Failed,2,725.89,face_11.jpg
1771,2020-06-27,2020,,Production Technician I,CCDR,Production,Shop (Fleet),Active,0,,,,Part-Time,Part-Time,Zone C,33,25-34,3.18,3-4 yrs,MA,Fully Meets,3,4,4,3,Technical Skills,External,Completed,2,1672.02,face_12.jpg
1772,2018-12-28,2018,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone A,45,45-54,4.68,4+ yrs,MA,Exceeds,4,5,4,2,Technical Skills,External,Completed,2,1481.3,face_13.jpg
1773,2021-01-20,2021,,Production Technician I,EW,Production,General - Eng,Active,0,,,,Part-Time,Temporary,Zone B,37,35-44,2.61,2-3 yrs,MA,Fully Meets,2,3,1,1,Leadership Development,Internal,Passed,2,1251.38,face_14.jpg
1774,2019-09-14,2019,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,53,45-54,3.96,3-4 yrs,MA,Exceeds,5,5,3,2,Customer Service,External,Incomplete,5,630.26,face_15.jpg
1775,2018-10-06,2018,,Production Technician I,TNS,Production,Engineers,Active,0,,,,Contract,Full-Time,Zone A,35,35-44,4.9,4+ yrs,MA,Fully Meets,4,3,2,2,Project Management,Internal,Incomplete,4,768.42,face_16.jpg
1776,2021-08-03,2021,,Production Technician I,PYZ,Production,Project Management - Con,Active,0,,,,Full-Time,Temporary,Zone C,46,45-54,2.08,2-3 yrs,MA,Fully Meets,3,5,3,3,Project Management,Internal,Completed,2,754.29,face_17.jpg
1777,2019-07-05,2019,2021-11-28 01:37:11.566317385,Production Technician I,WBL,Production,Splicing,Terminated,1,Involuntary,Restructuring,,Full-Time,Temporary,Zone B,39,35-44,4.16,4+ yrs,MA,Fully Meets,1,2,1,1,Customer Service,External,Incomplete,3,703.31,face_18.jpg
1778,2019-04-25,2019,,Production Technician I,NEL,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone B,45,45-54,4.35,4+ yrs,MA,Fully Meets,4,5,4,5,Project Management,External,Incomplete,3,787.47,face_19.jpg
1779,2023-07-15,2023,,Production Technician I,PL,Production,Project Management - Con,Active,0,,,,Full-Time,Temporary,Zone A,32,25-34,0.13,<1 yr,MA,Exceeds,5,4,4,3,Project Management,Internal,Incomplete,3,986.97,face_20.jpg
1780,2022-12-10,2022,2023-03-03 03:46:15.389834972,Production Technician I,BPC,Production,Field Operations,Terminated,1,Involuntary,Performance,,Contract,Temporary,Zone C,36,35-44,0.73,<1 yr,MA,Fully Meets,2,2,1,1,Technical Skills,External,Incomplete,2,2012.41,face_01.jpg
1781,2019-05-02,2019,,Production Technician I,CCDR,Production,General - Sga,Active,0,,,,Contract,Part-Time,Zone A,38,35-44,4.33,4+ yrs,MA,Fully Meets,3,3,3,3,Technical Skills,External,Completed,4,1311.4,face_02.jpg
1782,2019-01-13,2019,,Production Technician II,NEL,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone A,32,25-34,4.63,4+ yrs,MA,Fully Meets,4,3,2,3,Communication Skills,Internal,Passed,3,531.27,face_03.jpg
1783,2021-06-09,2021,,Production Technician I,PYZ,Production,General - Con,Active,0,,,,Part-Time,Part-Time,Zone C,43,35-44,2.23,2-3 yrs,MA,Fully Meets,3,3,2,2,Technical Skills,External,Passed,2,1383.69,face_04.jpg
1784,2023-08-02,2023,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,42,35-44,0.08,<1 yr,MA,Fully Meets,2,2,1,2,Communication Skills,External,Completed,2,520.86,face_05.jpg
1785,2023-06-17,2023,,Production Technician I,NEL,Production,Technology / It,Active,0,,,,Full-Time,Full-Time,Zone C,41,35-44,0.21,<1 yr,MA,Fully Meets,3,1,2,1,Project Management,Internal,Incomplete,5,765.54,face_06.jpg
1786,2022-03-31,2022,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone A,50,45-54,1.42,1-2 yrs,MA,Fully Meets,2,1,1,2,Communication Skills,External,Failed,2,589.52,face_07.jpg
1787,2019-04-06,2019,,Production Technician I,BPC,Production,Engineers,Active,0,,,,Contract,Temporary,Zone B,51,45-54,4.41,4+ yrs,MA,Fully Meets,3,5,4,3,Project Management,Internal,Completed,2,720.16,face_08.jpg
1788,2020-07-11,2020,,Production Technician I,CCDR,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,35,35-44,3.14,3-4 yrs,MA,Fully Meets,2,3,4,3,Leadership Development,Internal,Incomplete,4,1394.11,face_09.jpg
1789,2023-04-22,2023,2023-07-09 13:44:39.867310129,Production Technician I,SVG,Production,Engineers,Terminated,1,Voluntary,Work-life balance,Regrettable,Contract,Part-Time,Zone C,39,35-44,0.36,<1 yr,MA,Fully Meets,3,2,2,2,Leadership Development,External,Passed,2,1536.92,face_10.jpg
1790,2022-12-02,2022,,Production Technician I,EW,Production,Aerial,Active,0,,,,Part-Time,Part-Time,Zone B,31,25-34,0.75,<1 yr,MA,Fully Meets,2,3,1,2,Communication Skills,Internal,Incomplete,4,354.46,face_11.jpg
1791,2021-03-06,2021,,Production Technician I,MSC,Production,Wireline Construction,Active,0,,,,Contract,Temporary,Zone A,38,35-44,2.49,2-3 yrs,MA,Fully Meets,3,2,1,2,Project Management,Internal,Passed,5,817.07,face_12.jpg
1792,2019-05-21,2019,,Production Technician I,TNS,Production,Project Management - Eng,Active,0,,,,Full-Time,Temporary,Zone C,33,25-34,4.28,4+ yrs,MA,Exceeds,4,5,2,4,Technical Skills,Internal,Completed,1,926.71,face_13.jpg
1793,2018-10-23,2018,2022-07-21 04:55:03.441408421,Production Technician I,BPC,Production,Executive,Terminated,1,Voluntary,Career growth,Regrettable,Full-Time,Temporary,Zone B,53,45-54,4.86,4+ yrs,MA,Fully Meets,3,1,1,1,Communication Skills,External,Passed,1,547.29,face_14.jpg
1794,2021-05-26,2021,,Production Technician I,CCDR,Production,General - Sga,Active,0,,,,Contract,Temporary,Zone A,40,35-44,2.27,2-3 yrs,MA,Fully Meets,3,5,3,2,Leadership Development,Internal,Passed,3,1237.84,face_15.jpg
1795,2019-12-01,2019,,Production Technician I,EW,Production,Yard (Material Handling),Active,0,,,,Full-Time,Part-Time,Zone B,36,35-44,3.75,3-4 yrs,MA,Exceeds,4,4,4,3,Leadership Development,External,Passed,2,1325.91,face_16.jpg
1796,2021-06-07,2021,,Production Technician I,MSC,Production,Wireless,Active,0,,,,Contract,Full-Time,Zone A,47,45-54,2.23,2-3 yrs,MA,Exceeds,3,3,3,4,Customer Service,External,Failed,1,912.81,face_17.jpg
1797,2020-10-13,2020,,Production Technician I,NEL,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone A,22,<25,2.88,2-3 yrs,MA,Exceeds,3,5,4,4,Project Management,External,Passed,5,1281.37,face_18.jpg
1798,2022-10-30,2022,,Production Technician II,PL,Production,Splicing,Active,0,,,,Part-Time,Full-Time,Zone A,22,<25,0.84,<1 yr,MA,Fully Meets,2,1,2,1,Communication Skills,Internal,Incomplete,1,383.9,face_19.jpg
1799,2022-09-04,2022,,Production Technician II,BPC,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone C,43,35-44,0.99,<1 yr,MA,Needs Improvement,2,2,2,3,Technical Skills,Internal,Failed,1,1046.39,face_20.jpg
1800,2019-10-18,2019,,Production Technician I,TNS,Production,Wireline Construction,Active,0,,,,Part-Time,Full-Time,Zone C,39,35-44,3.87,3-4 yrs,MA,Fully Meets,2,3,1,1,Technical Skills,External,Incomplete,1,1589.37,face_01.jpg
1801,2021-07-25,2021,,Production Technician I,PYZ,Production,General - Con,Active,0,,,,Full-Time,Temporary,Zone C,39,35-44,2.1,2-3 yrs,MA,Fully Meets,4,2,3,5,Technical Skills,External,Failed,1,1471.77,face_02.jpg
1802,2020-03-31,2020,2022-04-13 13:14:31.810208968,Production Technician I,WBL,Production,Field Operations,Terminated,1,Involuntary,Performance,,Part-Time,Temporary,Zone B,27,25-34,3.42,3-4 yrs,MA,Fully Meets,3,2,1,1,Customer Service,Internal,Incomplete,5,729.39,face_03.jpg
1803,2019-11-11,2019,,Production Technician I,NEL,Production,General - Eng,Active,0,,,,Full-Time,Full-Time,Zone C,38,35-44,3.81,3-4 yrs,MA,Fully Meets,3,4,2,2,Leadership Development,External,Completed,4,1616.54,face_04.jpg
1804,2021-12-05,2021,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,54,45-54,1.74,1-2 yrs,MA,Fully Meets,2,4,2,2,Customer Service,Internal,Completed,1,644.09,face_05.jpg
1805,2018-12-17,2018,2023-06-19 06:11:47.725150554,Production Technician I,BPC,Production,Aerial,Terminated,1,Involuntary,Performance,,Contract,Temporary,Zone A,46,45-54,4.71,4+ yrs,MA,Needs Improvement,1,1,2,1,Communication Skills,Internal,Failed,5,338.17,face_06.jpg
1806,2022-03-06,2022,2023-07-01 03:43:21.450840516,Production Technician I,CCDR,Production,General - Con,Terminated,1,Involuntary,Attendance,,Part-Time,Full-Time,Zone A,38,35-44,1.49,1-2 yrs,MA,PIP,1,3,5,1,Communication Skills,Internal,Failed,3,347.67,face_07.jpg
1807,2019-09-04,2019,,Production Technician I,SVG,Production,Yard (Material Handling),Active,0,,,,Contract,Full-Time,Zone C,35,35-44,3.99,3-4 yrs,MA,Fully Meets,3,3,3,5,Technical Skills,External,Completed,5,1919.57,face_08.jpg
1808,2023-07-26,2023,,Production Technician I,EW,Production,Splicing,Active,0,,,,Part-Time,Part-Time,Zone A,33,25-34,0.1,<1 yr,MA,Fully Meets,2,2,2,2,Customer Service,External,Failed,1,649.49,face_09.jpg
1809,2022-12-19,2022,2023-05-28 04:58:16.063294434,Production Technician I,MSC,Production,Yard (Material Handling),Terminated,1,Involuntary,Restructuring,,Contract,Part-Time,Zone C,22,<25,0.7,<1 yr,MA,PIP,1,1,1,1,Communication Skills,Internal,Failed,5,348.5,face_10.jpg
1810,2021-08-17,2021,,Production Technician I,TNS,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone A,39,35-44,2.04,2-3 yrs,MA,Fully Meets,3,2,3,2,Project Management,External,Passed,1,1097.53,face_11.jpg
1811,2022-06-11,2022,,Production Technician I,PYZ,Production,Technology / It,Active,0,,,,Contract,Full-Time,Zone A,44,35-44,1.22,1-2 yrs,MA,Fully Meets,4,3,2,2,Customer Service,External,Passed,3,881.35,face_12.jpg
1812,2021-10-01,2021,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone A,24,<25,1.92,1-2 yrs,MA,Exceeds,5,5,5,5,Leadership Development,Internal,Passed,2,1089.49,face_13.jpg
1813,2020-08-04,2020,,Production Technician I,NEL,Production,Aerial,Active,0,,,,Contract,Temporary,Zone C,32,25-34,3.07,3-4 yrs,MA,Fully Meets,4,4,3,1,Project Management,External,Completed,5,1098.72,face_14.jpg
1814,2022-02-11,2022,,Production Technician I,PL,Production,Wireline Construction,Active,0,,,,Full-Time,Part-Time,Zone A,27,25-34,1.55,1-2 yrs,MA,Fully Meets,3,1,2,1,Customer Service,Internal,Incomplete,3,372.42,face_15.jpg
1815,2020-06-22,2020,,Production Technician I,BPC,Production,Project Management - Con,Active,0,,,,Contract,Part-Time,Zone A,30,25-34,3.19,3-4 yrs,MA,Fully Meets,4,3,4,4,Leadership Development,External,Failed,5,1550.93,face_16.jpg
1816,2020-08-28,2020,,Production Technician II,NEL,Production,General - Con,Active,0,,,,Contract,Temporary,Zone A,38,35-44,3.01,3-4 yrs,MA,Fully Meets,2,1,1,2,Communication Skills,Internal,Failed,2,514.54,face_17.jpg
1817,2019-05-06,2019,,Production Technician II,PL,Production,Aerial,Active,0,,,,Contract,Temporary,Zone A,22,<25,4.32,4+ yrs,MA,Exceeds,3,3,2,2,Leadership Development,Internal,Failed,3,1085.41,face_18.jpg
1818,2021-07-08,2021,,Production Technician II,BPC,Production,Yard (Material Handling),Active,0,,,,Contract,Part-Time,Zone C,43,35-44,2.15,2-3 yrs,MA,Exceeds,4,4,4,5,Leadership Development,External,Completed,5,1342.19,face_19.jpg
1819,2022-07-02,2022,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Full-Time,Temporary,Zone B,43,35-44,1.17,1-2 yrs,MA,Fully Meets,3,2,2,2,Customer Service,Internal,Failed,3,452.2,face_20.jpg
1820,2023-05-04,2023,2023-08-24 09:19:24.263075772,Production Technician I,PYZ,Production,Shop (Fleet),Terminated,1,Involuntary,Performance,,Full-Time,Part-Time,Zone C,34,25-34,0.33,<1 yr,MA,Needs Improvement,1,1,1,2,Customer Service,Internal,Passed,1,465.95,face_01.jpg
1821,2022-12-19,2022,,Production Technician I,WBL,Production,General - Sga,Active,0,,,,Full-Time,Full-Time,Zone B,22,<25,0.7,<1 yr,MA,Fully Meets,2,3,2,1,Communication Skills,Internal,Completed,4,493.46,face_02.jpg
1822,2022-03-26,2022,2023-06-10 08:55:46.013852737,Production Technician I,NEL,Production,Wireline Construction,Terminated,1,Voluntary,Relocation,Regrettable,Contract,Part-Time,Zone C,28,25-34,1.43,1-2 yrs,MA,Fully Meets,4,4,4,4,Project Management,External,Passed,1,1185.32,face_03.jpg
1823,2021-05-09,2021,,Production Technician I,PL,Production,Finance & Accounting,Active,0,,,,Contract,Full-Time,Zone A,48,45-54,2.31,2-3 yrs,MA,Exceeds,3,2,1,3,Leadership Development,Internal,Failed,4,1385.79,face_04.jpg
1824,2020-01-09,2020,,Production Technician I,BPC,Production,Yard (Material Handling),Active,0,,,,Contract,Temporary,Zone B,22,<25,3.64,3-4 yrs,MA,PIP,1,2,2,2,Leadership Development,External,Failed,5,1696.16,face_05.jpg
